sentence_id;words;labels
182;98FT;O
182;.;O
183;Taking;B-ACTION
183;Off;I-ACTION
183;.;O
184;Obstacle;B-FUNCTION
184;Sensing;I-FUNCTION
184;will;O
184;be;O
184;disabled;O
184;when;O
184;aircraft;B-COMPONENT
184;is;O
184;landing;O
184;.;O
184;Fly;O
184;with;O
184;caution;O
184;.;O
185;Taking;B-ACTION
185;Off;I-ACTION
185;.;O
186;Fly;O
186;with;O
186;caution;O
186;and;O
186;ensure;O
186;the;O
186;aircraft;B-COMPONENT
186;remains;O
186;within;O
186;your;O
186;line;O
186;of;O
186;sight;O
186;.;O
187;GPS;B-ISSUE
187;Position;I-ISSUE
187;Mismatch;I-ISSUE
187;.;O
188;GPS;B-ISSUE
188;Position;I-ISSUE
188;Mismatch;I-ISSUE
188;.;O
189;Precision;B-FUNCTION
189;Landing;I-FUNCTION
190;Landing;B-COMPONENT
190;Gear;I-COMPONENT
190;Paused;O
190;.;O
191;GPS;B-ISSUE
191;Position;I-ISSUE
191;Mismatch;I-ISSUE
191;.;O
192;GPS;B-ISSUE
192;Position;I-ISSUE
192;Mismatch;I-ISSUE
192;.;O
193;GPS;B-ISSUE
193;Position;I-ISSUE
193;Mismatch;I-ISSUE
193;.;O
194;Remote;B-FUNCTION
194;Controller;I-FUNCTION
194;Right;I-FUNCTION
194;Dial;I-FUNCTION
194;Locked;O
194;.;O
194;Lightly;O
194;press;O
194;it;O
194;to;O
194;adjust;O
194;.;O
195;The;O
195;remaining;O
195;battery;B-COMPONENT
195;is;O
195;only;O
195;enough;O
195;for;O
195;RTH;B-ACTION
195;.;O
195;Return;O
195;home;O
195;now;O
195;.;O
196;Obstacle;B-FUNCTION
196;Avoidance;I-FUNCTION
196;will;O
196;be;O
196;disabled;O
196;in;O
196;landing;O
196;.;O
197;GPS;B-ISSUE
197;Position;I-ISSUE
197;Mismatch;I-ISSUE
197;.;O
198;Attitude;B-PARAMETER
198;is;O
198;too;O
198;large;O
198;.;O
199;Yaw;B-ISSUE
199;Error;I-ISSUE
199;.;O
200;Your;O
200;aircraft;B-COMPONENT
200;has;O
200;entered;O
200;a;O
200;Warning;B-PARAMETER
200;Zone;I-PARAMETER
200;(;O
200;Class;O
200;D;O
200;);O
200;.;O
200;Please;O
200;fly;O
200;with;O
200;caution;O
200;.;O
201;Home;I-PARAMETER
201;Point;B-PARAMETER
201;Updated;O
201;.;O
202;GPS;B-ISSUE
202;Position;I-ISSUE
202;Mismatch;I-ISSUE
202;.;O
203;Maximum;B-PARAMETER
203;Flight;I-PARAMETER
203;Distance;I-PARAMETER
203;Reached;O
203;.;O
203;Adjust;O
203;distance;O
203;in;O
203;MC;B-FUNCTION
203;Settings;I-FUNCTION
203;if;O
203;required;O
203;.;O
204;Data;B-COMPONENT
204;Recorder;I-COMPONENT
204;File;B-PARAMETER
204;Index;I-PARAMETER
204;is;O
204;13;O
204;.;O
205;Home;B-PARAMETER
205;Point;I-PARAMETER
205;Recorded;O
205;.;O
205;RTH;B-PARAMETER
205;Altitude;I-PARAMETER
205;:;O
205;30m;O
205;.;O
206;Satellite;B-FUNCTION
206;positioning;I-FUNCTION
206;off;O
206;.;O
206;Fly;O
206;with;O
206;Caution;O
206;.;O
207;Aircraft;B-COMPONENT
207;is;O
207;returning;O
207;to;O
207;the;O
207;Home;B-PARAMETER
207;Point;I-PARAMETER
207;.;O
207;Minimum;B-PARAMETER
207;RTH;I-PARAMETER
207;Altitude;I-PARAMETER
207;is;O
207;30;O
207;m.;O
207;You;O
207;can;O
207;reset;O
207;the;O
207;RTH;B-PARAMETER
207;Altitude;I-PARAMETER
207;in;O
207;Remote;B-FUNCTION
207;Controller;I-FUNCTION
207;Settings;I-FUNCTION
207;after;O
207;cancelling;O
207;RTH;B-ACTION
207;if;O
207;necessary;O
207;.;O
208;GPS;B-ISSUE
208;Position;I-ISSUE
208;Mismatch;I-ISSUE
208;.;O
209;GPS;B-ISSUE
209;Position;I-ISSUE
209;Mismatch;I-ISSUE
209;.;O
210;GPS;B-ISSUE
210;Position;I-ISSUE
210;Mismatch;I-ISSUE
210;.;O
211;GPS;B-ISSUE
211;Position;I-ISSUE
211;Mismatch;I-ISSUE
211;.;O
212;GPS;B-ISSUE
212;Position;I-ISSUE
212;Mismatch;I-ISSUE
212;.;O
213;GPS;B-ISSUE
213;Position;I-ISSUE
213;Mismatch;I-ISSUE
213;.;O
214;Landing;B-COMPONENT
214;Gear;I-COMPONENT
214;Raised;O
214;.;O
215;Intelligent;B-FUNCTION
215;Flight;I-FUNCTION
215;Modes;I-FUNCTION
215;have;O
215;not;O
215;been;O
215;enabled;O
215;.;O
215;Enable;O
215;this;O
215;option;O
215;in;O
215;Main;B-FUNCTION
215;Controller;I-FUNCTION
215;Settings;I-FUNCTION
215;if;O
215;needed;O
215;.;O
216;GPS;B-ISSUE
216;Position;I-ISSUE
216;Mismatch;I-ISSUE
216;.;O
217;GPS;B-ISSUE
217;Position;I-ISSUE
217;Mismatch;I-ISSUE
217;.;O
218;Home;I-PARAMETER
218;Point;B-PARAMETER
218;Updated;O
218;.;O
219;Mobile;B-PARAMETER
219;device;I-PARAMETER
219;version;I-PARAMETER
219;too;O
219;old;O
219;to;O
219;support;O
219;HD;B-FUNCTION
219;image;I-FUNCTION
219;transmission;I-FUNCTION
219;and;O
219;the;O
219;image;B-PARAMETER
219;transmission;I-PARAMETER
219;mode;I-PARAMETER
219;has;O
219;been;O
219;switch;O
219;to;O
219;normal;B-STATE
219;mode;I-STATE
219;.;O
220;Battery;B-ISSUE
220;Signal;I-ISSUE
220;Error;I-ISSUE
220;.;O
220;Check;O
220;battery;B-PARAMETER
220;connection;I-PARAMETER
220;.;O
221;Home;B-PARAMETER
221;Point;I-PARAMETER
221;Recorded;O
221;Return-to-Home;B-PARAMETER
221;Altitude;I-PARAMETER
221;:;O
221;98FT;O
221;.;O
222;GPS;B-ISSUE
222;Position;I-ISSUE
222;Mismatch;I-ISSUE
222;.;O
223;GPS;B-ISSUE
223;Position;I-ISSUE
223;Mismatch;I-ISSUE
223;.;O
224;Fly;O
224;with;O
224;caution;O
224;and;O
224;ensure;O
224;the;O
224;aircraft;B-COMPONENT
224;remains;O
224;within;O
224;your;O
224;line;O
224;of;O
224;sight;O
224;.;O
225;Strong;B-ISSUE
225;wireless;I-ISSUE
225;interference;I-ISSUE
225;.;O
225;Please;O
225;fly;O
225;with;O
225;caution;O
225;.;O
226;Home;B-PARAMETER
226;Point;I-PARAMETER
226;Recorded;O
226;.;O
227;GPS;B-ISSUE
227;Position;I-ISSUE
227;Mismatch;I-ISSUE
227;.;O
228;Taking;B-ACTION
228;Off;I-ACTION
228;.;O
229;Downlink;B-FUNCTION
229;Restored;O
229;(;O
229;after;O
229;0;O
229;m;O
229;1.1s;O
229;);O
229;.;O
230;Data;B-COMPONENT
230;Recorder;I-COMPONENT
230;File;B-PARAMETER
230;Index;I-PARAMETER
230;is;O
230;57;O
230;.;O
231;GPS;B-ISSUE
231;Position;I-ISSUE
231;Mismatch;I-ISSUE
231;.;O
232;Max;B-PARAMETER
232;Flight;I-PARAMETER
232;Distance;I-PARAMETER
232;Reached;O
232;.;O
232;Adjust;O
232;in;O
232;Main;B-FUNCTION
232;Controller;I-FUNCTION
232;Settings;I-FUNCTION
232;if;O
232;necessary;O
232;.;O
233;GPS;B-ISSUE
233;Position;I-ISSUE
233;Mismatch;I-ISSUE
233;.;O
234;Fly;O
234;with;O
234;caution;O
234;and;O
234;ensure;O
234;the;O
234;aircraft;B-COMPONENT
234;remains;O
234;within;O
234;your;O
234;line;O
234;of;O
234;sight;O
234;.;O
235;High;B-ISSUE
235;wind;I-ISSUE
235;velocity;I-ISSUE
235;.;O
235;Fly;O
235;with;O
235;caution;O
235;.;O
236;Data;B-COMPONENT
236;Recorder;I-COMPONENT
236;File;B-PARAMETER
236;Index;I-PARAMETER
236;is;O
236;17;O
236;.;O
237;GPS;B-ISSUE
237;Position;I-ISSUE
237;Mismatch;I-ISSUE
237;.;O
238;Landing;B-COMPONENT
238;Gear;I-COMPONENT
238;Lowering;O
238;.;O
239;Landing;B-COMPONENT
239;Gear;I-COMPONENT
239;Lowering;O
239;.;O
240;Propulsion;O
240;output;O
240;has;O
240;been;O
240;limited;O
240;to;O
240;ensure;O
240;battery;B-PARAMETER
240;health;I-PARAMETER
240;.;O
241;Can;O
241;not;O
241;Takeoff;B-ACTION
241;in;O
241;Travel;B-STATE
241;Mode;I-STATE
241;.;O
241;Exit;B-ACTION
241;Travel;B-STATE
241;Mode;I-STATE
241;.;O
242;Attitude;B-PARAMETER
242;is;O
242;too;O
242;large;O
242;.;O
243;GPS;B-ISSUE
243;Position;I-ISSUE
243;Mismatch;I-ISSUE
243;.;O
244;Strong;B-ISSUE
244;wireless;I-ISSUE
244;interference;I-ISSUE
244;.;O
244;Please;O
244;fly;O
244;with;O
244;caution;O
244;.;O
245;Remote;B-ACTION
245;controller;I-ACTION
245;assisted;I-ACTION
245;takeoff;I-ACTION
245;initiated;O
245;.;O
246;Camera;B-STATE
246;Settings;I-STATE
246;Adjusted;O
246;to;O
246;ActiveTrack;B-STATE
247;Landing;B-FUNCTION
247;Protection;I-FUNCTION
247;Activated;O
247;.;O
247;Aircraft;B-COMPONENT
247;will;O
247;decelerate;O
247;during;O
247;landing;O
247;.;O
248;Remote;B-ACTION
248;controller;I-ACTION
248;assisted;I-ACTION
248;takeoff;I-ACTION
248;initiated;O
248;.;O
249;Taking;B-ACTION
249;Off;I-ACTION
249;.;O
250;Home;B-PARAMETER
250;Point;I-PARAMETER
250;Recorded;O
250;Return-to-Home;B-PARAMETER
250;Altitude;I-PARAMETER
250;:;O
250;98FT;O
251;Landing;B-COMPONENT
251;gear;I-COMPONENT
251;lowered;O
251;.;O
251;Obstacle;B-FUNCTION
251;Avoidance;I-FUNCTION
251;Disabled;O
251;.;O
252;GPS;B-ISSUE
252;Position;I-ISSUE
252;Mismatch;I-ISSUE
252;.;O
253;GPS;B-ISSUE
253;Position;I-ISSUE
253;Mismatch;I-ISSUE
253;.;O
254;Large;B-ISSUE
254;Wind;I-ISSUE
254;Velocity;I-ISSUE
254;.;O
255;High;B-ISSUE
255;wind;I-ISSUE
255;velocity;I-ISSUE
255;.;O
255;Ensure;O
255;the;O
255;aircraft;B-COMPONENT
255;remains;O
255;within;O
255;your;O
255;line;O
255;of;O
255;sight;O
255;and;O
255;fly;O
255;with;O
255;caution;O
255;.;O
256;GPS;B-ISSUE
256;Position;I-ISSUE
256;Mismatch;I-ISSUE
256;.;O
257;Weak;B-ISSUE
257;GPS;I-ISSUE
257;signal;I-ISSUE
257;.;O
257;Aircraft;B-COMPONENT
257;is;O
257;in;O
257;Attitude;B-STATE
257;mode;I-STATE
257;and;O
257;hovering;O
257;may;O
257;be;O
257;unstable;O
257;.;O
257;Fly;O
257;with;O
257;caution;O
257;.;O
258;Obstacle;B-FUNCTION
258;Sensing;I-FUNCTION
258;will;O
258;be;O
258;disabled;O
258;when;O
258;aircraft;B-COMPONENT
258;is;O
258;landing;O
258;.;O
258;Fly;O
258;with;O
258;caution;O
258;.;O
259;Aircraft;B-COMPONENT
259;is;O
259;in;O
259;Attitude;B-STATE
259;mode;I-STATE
259;so;O
259;that;O
259;it;O
259;will;O
259;not;O
259;hover;O
259;.;O
259;Please;O
259;fly;O
259;with;O
259;caution;O
259;.;O
260;GPS;B-ISSUE
260;Position;I-ISSUE
260;Mismatch;I-ISSUE
260;.;O
261;Home;I-PARAMETER
261;Point;B-PARAMETER
261;Updated;O
261;.;O
262;Lens;B-COMPONENT
262;not;O
262;connected;O
263;Max;B-PARAMETER
263;Flight;I-PARAMETER
263;Altitude;I-PARAMETER
263;Reached;O
263;.;O
263;Adjust;O
263;in;O
263;Main;B-FUNCTION
263;Controller;I-FUNCTION
263;Settings;I-FUNCTION
263;if;O
263;necessary;O
264;GPS;B-ISSUE
264;Position;I-ISSUE
264;Mismatch;I-ISSUE
264;.;O
265;Precision;B-FUNCTION
265;Landing;I-FUNCTION
266;Home;B-PARAMETER
266;Point;I-PARAMETER
266;Recorded;O
266;.;O
266;RTH;B-PARAMETER
266;Altitude;I-PARAMETER
266;:;O
266;30m;O
266;.;O
267;GPS;B-ISSUE
267;Position;I-ISSUE
267;Mismatch;I-ISSUE
267;.;O
268;Large;B-ISSUE
268;Wind;I-ISSUE
268;Velocity;I-ISSUE
268;.;O
268;Fly;O
268;with;O
268;caution;O
268;.;O
269;Braking;B-ACTION
269;now;O
269;.;O
269;Return;O
269;sticks;B-COMPONENT
269;to;O
269;midpoints;O
269;then;O
269;continue;O
269;flying;O
269;.;O
270;Precision;B-FUNCTION
270;Landing;I-FUNCTION
271;Strong;B-ISSUE
271;Interference;I-ISSUE
271;.;O
271;Fly;O
271;with;O
271;caution;O
271;.;O
272;Strong;B-ISSUE
272;wireless;I-ISSUE
272;interference;I-ISSUE
272;.;O
272;Please;O
272;fly;O
272;with;O
272;caution;O
272;.;O
273;Home;B-PARAMETER
273;Point;I-PARAMETER
273;Recorded;O
273;.;O
273;RTH;B-PARAMETER
273;Altitude;I-PARAMETER
273;:;O
273;30m;O
273;.;O
274;GPS;B-ISSUE
274;Position;I-ISSUE
274;Mismatch;I-ISSUE
274;.;O
275;Mobile;B-COMPONENT
275;device;I-COMPONENT
275;CPU;I-COMPONENT
275;fully;O
275;loaded;O
275;.;O
275;Related;O
275;performance;O
275;will;O
275;be;O
275;affected;O
275;.;O
276;Gimbal;B-PARAMETER
276;Pitch;I-PARAMETER
276;Limit;I-PARAMETER
276;Reached;O
276;.;O
277;GPS;B-ISSUE
277;Position;I-ISSUE
277;Mismatch;I-ISSUE
277;.;O
278;GPS;B-ISSUE
278;Position;I-ISSUE
278;Mismatch;I-ISSUE
278;.;O
279;Strong;B-ISSUE
279;Interference;I-ISSUE
279;Detected;O
279;.;O
279;Be;O
279;careful;O
279;when;O
279;flying;O
279;long;O
279;distances;O
279;.;O
280;GPS;B-ISSUE
280;Position;I-ISSUE
280;Mismatch;I-ISSUE
280;.;O
281;Remote;B-ACTION
281;controller;I-ACTION
281;assisted;I-ACTION
281;takeoff;I-ACTION
281;initiated;O
281;.;O
282;Landing;B-COMPONENT
282;Gear;I-COMPONENT
282;Raised;O
282;.;O
283;GPS;B-ISSUE
283;Position;I-ISSUE
283;Mismatch;I-ISSUE
283;.;O
284;GPS;B-ISSUE
284;Position;I-ISSUE
284;Mismatch;I-ISSUE
284;.;O
285;GPS;B-ISSUE
285;Position;I-ISSUE
285;Mismatch;I-ISSUE
285;.;O
286;Downlink;B-ISSUE
286;Lost;I-ISSUE
286;.;O
287;Gimbal;B-PARAMETER
287;Pitch;I-PARAMETER
287;Limit;I-PARAMETER
287;Reached;O
287;.;O
288;GPS;B-ISSUE
288;Position;I-ISSUE
288;Mismatch;I-ISSUE
288;.;O
289;GPS;B-ISSUE
289;Position;I-ISSUE
289;Mismatch;I-ISSUE
289;.;O
290;Obstacle;O
290;Avoided;O
290;.;O
290;Revise;O
290;Flight;B-PARAMETER
290;Route;I-PARAMETER
291;Obstacle;B-FUNCTION
291;Avoidance;I-FUNCTION
291;will;O
291;be;O
291;disabled;O
291;in;O
291;landing;O
291;.;O
292;In;O
292;Flight;O
292;.;O
293;Precision;B-FUNCTION
293;Landing;I-FUNCTION
293;.;O
293;Rectifying;B-ACTION
293;aircraft;B-COMPONENT
293;position;O
293;.;O
294;GPS;B-ISSUE
294;Position;I-ISSUE
294;Mismatch;I-ISSUE
294;.;O
295;Ground;O
295;Plain;O
295;.;O
295;Safe;O
295;to;O
295;Land;O
295;.;O
296;Landing;B-ACTION
296;.;O
297;Aircraft;B-COMPONENT
297;is;O
297;in;O
297;Attitude;B-STATE
297;mode;I-STATE
297;so;O
297;that;O
297;it;O
297;will;O
297;not;O
297;hover;O
297;.;O
297;Please;O
297;fly;O
297;with;O
297;caution;O
297;.;O
298;GPS;B-ISSUE
298;Position;I-ISSUE
298;Mismatch;I-ISSUE
298;.;O
299;Aircraft;B-COMPONENT
299;is;O
299;in;O
299;Attitude;B-STATE
299;mode;I-STATE
299;so;O
299;that;O
299;it;O
299;will;O
299;not;O
299;hover;O
299;.;O
299;Please;O
299;fly;O
299;with;O
299;caution;O
299;.;O
300;GPS;B-ISSUE
300;Position;I-ISSUE
300;Mismatch;I-ISSUE
300;.;O
301;Aircraft;B-COMPONENT
301;is;O
301;returning;O
301;to;O
301;the;O
301;Home;B-PARAMETER
301;Point;I-PARAMETER
301;.;O
301;RTH;B-PARAMETER
301;Altitude;I-PARAMETER
301;is;O
301;30;O
301;m.;O
301;You;O
301;can;O
301;reset;O
301;the;O
301;RTH;B-PARAMETER
301;Altitude;I-PARAMETER
301;in;O
301;Remote;B-FUNCTION
301;Controller;I-FUNCTION
301;Settings;I-FUNCTION
301;after;O
301;cancelling;O
301;RTH;B-ACTION
301;if;O
301;necessary;O
301;.;O
302;GPS;B-ISSUE
302;Position;I-ISSUE
302;Mismatch;I-ISSUE
302;.;O
303;GPS;B-ISSUE
303;Position;I-ISSUE
303;Mismatch;I-ISSUE
303;.;O
304;Obstacle;B-FUNCTION
304;Avoidance;I-FUNCTION
304;Disabled;O
304;.;O
304;Landing;B-COMPONENT
304;gear;I-COMPONENT
304;lowered;O
304;.;O
304;Obstacle;B-FUNCTION
304;Avoidance;I-FUNCTION
304;Disabled;O
304;.;O
305;Aircraft;B-COMPONENT
305;is;O
305;in;O
305;Attitude;B-STATE
305;mode;I-STATE
305;so;O
305;that;O
305;it;O
305;will;O
305;not;O
305;hover;O
305;.;O
305;Please;O
305;fly;O
305;with;O
305;caution;O
305;.;O
306;Obstacle;B-FUNCTION
306;Avoidance;I-FUNCTION
306;will;O
306;be;O
306;disabled;O
306;in;O
306;landing;O
306;.;O
307;Strong;B-ISSUE
307;Interference;I-ISSUE
307;.;O
307;Fly;O
307;with;O
307;caution;O
307;.;O
308;GPS;B-ISSUE
308;Position;I-ISSUE
308;Mismatch;I-ISSUE
308;.;O
309;Aircraft;B-COMPONENT
309;is;O
309;in;O
309;Attitude;B-STATE
309;mode;I-STATE
309;so;O
309;that;O
309;it;O
309;will;O
309;not;O
309;hover;O
309;.;O
309;Please;O
309;fly;O
309;with;O
309;caution;O
309;.;O
310;GPS;B-ISSUE
310;Position;I-ISSUE
310;Mismatch;I-ISSUE
310;.;O
311;Strong;B-ISSUE
311;wireless;I-ISSUE
311;interference;I-ISSUE
311;.;O
311;Please;O
311;fly;O
311;with;O
311;caution;O
311;.;O
312;Large;B-ISSUE
312;Wind;I-ISSUE
312;Velocity;I-ISSUE
312;.;O
313;Home;I-PARAMETER
313;Point;B-PARAMETER
313;Updated;O
313;.;O
314;GPS;B-ISSUE
314;Position;I-ISSUE
314;Mismatch;I-ISSUE
314;.;O
315;Obstacle;B-FUNCTION
315;Avoidance;I-FUNCTION
315;will;O
315;be;O
315;disabled;O
315;in;O
315;landing;O
315;.;O
316;GPS;B-ISSUE
316;Position;I-ISSUE
316;Mismatch;I-ISSUE
316;.;O
317;Your;O
317;palm;O
317;is;O
317;too;O
317;far;O
317;away;O
317;from;O
317;the;O
317;aircraft;B-COMPONENT
317;.;O
317;Please;O
317;step;O
317;closer;O
317;.;O
318;GPS;B-ISSUE
318;Position;I-ISSUE
318;Mismatch;I-ISSUE
318;.;O
319;GPS;B-ISSUE
319;Position;I-ISSUE
319;Mismatch;I-ISSUE
319;.;O
320;Landing;B-ACTION
320;.;O
321;Obstacle;B-FUNCTION
321;Avoidance;I-FUNCTION
321;will;O
321;be;O
321;disabled;O
321;in;O
321;landing;O
321;.;O
322;Landing;B-COMPONENT
322;Gear;I-COMPONENT
322;Raised;O
322;.;O
323;GPS;B-ISSUE
323;Position;I-ISSUE
323;Mismatch;I-ISSUE
323;.;O
324;Max;B-PARAMETER
324;Flight;I-PARAMETER
324;Distance;I-PARAMETER
324;Reached;O
324;.;O
324;Adjust;O
324;in;O
324;Main;B-FUNCTION
324;Controller;I-FUNCTION
324;Settings;I-FUNCTION
324;if;O
324;necessary;O
324;.;O
325;Attitude;B-PARAMETER
325;is;O
325;too;O
325;large;O
325;.;O
326;Aircraft;B-COMPONENT
326;close;O
326;to;O
326;Home;B-PARAMETER
326;Point;I-PARAMETER
326;.;O
326;go;O
326;home;O
326;shifts;O
326;to;O
326;landing;O
326;.;O
327;High;B-ISSUE
327;wind;I-ISSUE
327;velocity;I-ISSUE
327;.;O
327;Fly;O
327;with;O
327;caution;O
327;.;O
328;Taking;B-ACTION
328;Off;I-ACTION
328;.;O
329;Attitude;B-PARAMETER
329;is;O
329;too;O
329;large;O
329;.;O
330;Aircraft;B-COMPONENT
330;is;O
330;returning;O
330;to;O
330;the;O
330;Home;B-PARAMETER
330;Point;I-PARAMETER
330;.;O
330;Minimum;B-PARAMETER
330;RTH;I-PARAMETER
330;Altitude;I-PARAMETER
330;is;O
330;30;O
330;m.;O
330;You;O
330;can;O
330;reset;O
330;the;O
330;RTH;B-PARAMETER
330;Altitude;I-PARAMETER
330;in;O
330;Remote;B-FUNCTION
330;Controller;I-FUNCTION
330;Settings;I-FUNCTION
330;after;O
330;cancelling;O
330;RTH;B-ACTION
330;.;O
331;Attitude;B-PARAMETER
331;is;O
331;too;O
331;large;O
331;.;O
332;Ground;O
332;Plain;O
332;.;O
332;Safe;O
332;to;O
332;Land;O
332;.;O
333;GPS;B-ISSUE
333;Position;I-ISSUE
333;Mismatch;I-ISSUE
333;.;O
334;Your;O
334;palm;O
334;is;O
334;too;O
334;close;O
334;to;O
334;the;O
334;aircraft;B-COMPONENT
334;.;O
334;Please;O
334;step;O
334;farther;O
334;away;O
334;.;O
335;Flight;B-PARAMETER
335;Mode;I-PARAMETER
335;Set;O
335;to;O
335;Attitude;B-STATE
336;Precision;B-FUNCTION
336;Landing;I-FUNCTION
336;.;O
336;Correcting;B-ACTION
336;Landing;B-PARAMETER
336;Position;I-PARAMETER
336;.;O
337;GPS;B-ISSUE
337;Position;I-ISSUE
337;Mismatch;I-ISSUE
337;.;O
338;Fly;O
338;with;O
338;caution;O
338;and;O
338;ensure;O
338;the;O
338;aircraft;B-COMPONENT
338;remains;O
338;within;O
338;your;O
338;line;O
338;of;O
338;sight;O
338;.;O
339;Taking;B-ACTION
339;Off;I-ACTION
339;.;O
340;Home;I-PARAMETER
340;Point;B-PARAMETER
340;Updated;O
340;.;O
341;GPS;B-ISSUE
341;Position;I-ISSUE
341;Mismatch;I-ISSUE
341;.;O
342;Braking;B-ACTION
342;now;O
342;!;O
342;Return;O
342;sticks;B-COMPONENT
342;to;O
342;midpoints;O
342;first;O
342;.;O
343;GPS;B-ISSUE
343;Position;I-ISSUE
343;Mismatch;I-ISSUE
343;.;O
344;GPS;B-ISSUE
344;Position;I-ISSUE
344;Mismatch;I-ISSUE
344;.;O
345;Weak;B-ISSUE
345;signal;I-ISSUE
345;.;O
345;Avoid;O
345;blocking;O
345;the;O
345;antennas;B-COMPONENT
345;and;O
345;keep;O
345;the;O
345;antennas;B-COMPONENT
345;parallel;O
345;to;O
345;and;O
345;facing;O
345;toward;O
345;the;O
345;aircraft;B-COMPONENT
345;during;O
345;flight;O
345;.;O
346;Take;O
346;off;O
346;in;O
346;P-Mode;B-STATE
347;Strong;B-ISSUE
347;Interference;I-ISSUE
347;to;O
347;Aircraft;B-COMPONENT
347;.;O
347;Signal;B-ISSUE
347;interruption;I-ISSUE
347;may;O
347;be;O
347;more;O
347;likely;O
347;.;O
347;Fly;O
347;with;O
347;caution;O
347;.;O
348;Take;O
348;off;O
348;and;O
348;retry;O
348;this;O
348;function;O
348;.;O
349;High;B-ISSUE
349;wind;I-ISSUE
349;velocity;I-ISSUE
349;.;O
349;Fly;O
349;with;O
349;caution;O
349;and;O
349;land;O
349;in;O
349;a;O
349;safe;O
349;place;O
349;ASAP;O
349;.;O
350;Obstacle;O
350;Avoided;O
350;.;O
350;Revise;O
350;Flight;B-PARAMETER
350;Route;I-PARAMETER
351;High;B-ISSUE
351;wind;I-ISSUE
351;velocity;I-ISSUE
351;.;O
351;Ensure;O
351;the;O
351;aircraft;B-COMPONENT
351;remains;O
351;within;O
351;your;O
351;line;O
351;of;O
351;sight;O
351;and;O
351;fly;O
351;with;O
351;caution;O
351;.;O
352;GPS;B-ISSUE
352;Position;I-ISSUE
352;Mismatch;I-ISSUE
352;.;O
353;Home;B-PARAMETER
353;Point;I-PARAMETER
353;recorded;O
353;.;O
353;Return-to-Home;B-PARAMETER
353;Altitude;I-PARAMETER
353;:;O
353;98FT;O
354;GPS;B-ISSUE
354;Position;I-ISSUE
354;Mismatch;I-ISSUE
354;.;O
355;GPS;B-ISSUE
355;Position;I-ISSUE
355;Mismatch;I-ISSUE
355;.;O
356;GPS;B-ISSUE
356;Position;I-ISSUE
356;Mismatch;I-ISSUE
356;.;O
357;GPS;B-ISSUE
357;Position;I-ISSUE
357;Mismatch;I-ISSUE
357;.;O
358;SD;B-COMPONENT
358;card;I-COMPONENT
358;write;B-PARAMETER
358;speed;I-PARAMETER
358;is;O
358;too;B-ISSUE
358;slow;I-ISSUE
358;.;O
358;Not;O
358;suitable;O
358;for;O
358;shooting;O
358;a;O
358;4;O
358;K;O
358;video;O
358;.;O
359;Strong;B-ISSUE
359;Interference;I-ISSUE
359;to;O
359;Aircraft;B-COMPONENT
359;.;O
359;Signal;B-ISSUE
359;interruption;I-ISSUE
359;may;O
359;be;O
359;more;O
359;likely;O
359;.;O
359;Fly;O
359;with;O
359;caution;O
359;.;O
360;GPS;B-ISSUE
360;Position;I-ISSUE
360;Mismatch;I-ISSUE
360;.;O
361;Switched;O
361;to;O
361;P;B-STATE
361;(Positioning)-mode;I-STATE
361;.;O
362;Forward;B-FUNCTION
362;Obstacle;I-FUNCTION
362;Sensing;I-FUNCTION
362;not;O
362;Responding;O
363;Strong;O
363;Remote;B-COMPONENT
363;Controller;I-COMPONENT
363;Interference;B-ISSUE
363;.;O
364;High;B-ISSUE
364;wind;I-ISSUE
364;velocity;I-ISSUE
364;.;O
364;Ensure;O
364;the;O
364;aircraft;B-COMPONENT
364;remains;O
364;within;O
364;your;O
364;line;O
364;of;O
364;sight;O
364;and;O
364;fly;O
364;with;O
364;caution;O
364;.;O
365;Taking;B-ACTION
365;Off;I-ACTION
365;.;O
366;Landing;B-COMPONENT
366;Gear;I-COMPONENT
366;Raising;O
366;.;O
367;GPS;B-ISSUE
367;Position;I-ISSUE
367;Mismatch;I-ISSUE
367;.;O
368;RTH;B-ACTION
368;:;O
368;Cruise;B-STATE
368;.;O
369;Attitude;B-PARAMETER
369;is;O
369;too;O
369;large;O
369;.;O
370;Fly;O
370;with;O
370;caution;O
370;and;O
370;ensure;O
370;the;O
370;aircraft;B-COMPONENT
370;remains;O
370;within;O
370;your;O
370;line;O
370;of;O
370;sight;O
370;.;O
371;Switched;O
371;to;O
371;S;B-STATE
371;(Sport)-mode;I-STATE
371;.;O
372;Ground;O
372;Plain;O
372;.;O
372;Safe;O
372;to;O
372;Land;O
372;.;O
373;Drag;O
373;a;O
373;box;O
373;around;O
373;or;O
373;tap;O
373;a;O
373;target;O
373;on;O
373;screen;B-COMPONENT
373;.;O
373;Then;O
373;tap;O
373;Go;O
373;.;O
374;Taking;B-ACTION
374;Off;I-ACTION
374;.;O
375;GPS;B-ISSUE
375;Position;I-ISSUE
375;Mismatch;I-ISSUE
375;.;O
376;Gimbal;B-PARAMETER
376;Pitch;I-PARAMETER
376;Limit;I-PARAMETER
376;Reached;O
376;.;O
377;Aircraft;B-COMPONENT
377;out;O
377;of;O
377;Range;O
378;GPS;B-ISSUE
378;Position;I-ISSUE
378;Mismatch;I-ISSUE
378;.;O
379;Obstacle;B-FUNCTION
379;Avoidance;I-FUNCTION
379;will;O
